"train/global_step","[paper]GRPO_online - _step","[paper]GRPO_online - _step__MIN","[paper]GRPO_online - _step__MAX","[paper]GRPO_online - train/grad_norm","[paper]GRPO_online - train/grad_norm__MIN","[paper]GRPO_online - train/grad_norm__MAX","[paper]GEPO_online - _step","[paper]GEPO_online - _step__MIN","[paper]GEPO_online - _step__MAX","[paper]GEPO_online - train/grad_norm","[paper]GEPO_online - train/grad_norm__MIN","[paper]GEPO_online - train/grad_norm__MAX","[paper]GSPO_online - _step","[paper]GSPO_online - _step__MIN","[paper]GSPO_online - _step__MAX","[paper]GSPO_online - train/grad_norm","[paper]GSPO_online - train/grad_norm__MIN","[paper]GSPO_online - train/grad_norm__MAX"
"705","23917","23917","23917","0.08080904185771942","0.08080904185771942","0.08080904185771942","23917","23917","23917","0.06785952299833298","0.06785952299833298","0.06785952299833298","23917","23917","23917","0.09697694331407547","0.09697694331407547","0.09697694331407547"
"706","23946","23946","23946","0.0734819546341896","0.0734819546341896","0.0734819546341896","23946","23946","23946","0.07509911060333252","0.07509911060333252","0.07509911060333252","23946","23946","23946","0.20000872015953064","0.20000872015953064","0.20000872015953064"
"707","23975","23975","23975","0.08582288026809692","0.08582288026809692","0.08582288026809692","23975","23975","23975","0.09436558187007904","0.09436558187007904","0.09436558187007904","23975","23975","23975","0.11385566741228104","0.11385566741228104","0.11385566741228104"
"708","24004","24004","24004","0.11847064644098282","0.11847064644098282","0.11847064644098282","24004","24004","24004","0.06987840682268143","0.06987840682268143","0.06987840682268143","24004","24004","24004","0.08712048083543777","0.08712048083543777","0.08712048083543777"
"709","24033","24033","24033","0.11555898189544678","0.11555898189544678","0.11555898189544678","24033","24033","24033","0.08629695326089859","0.08629695326089859","0.08629695326089859","24033","24033","24033","0.17886142432689667","0.17886142432689667","0.17886142432689667"
"710","24062","24062","24062","0.09834032505750656","0.09834032505750656","0.09834032505750656","24062","24062","24062","0.08068528026342392","0.08068528026342392","0.08068528026342392","24062","24062","24062","0.1644262969493866","0.1644262969493866","0.1644262969493866"
"711","24091","24091","24091","0.09480106830596924","0.09480106830596924","0.09480106830596924","24091","24091","24091","0.11321485787630081","0.11321485787630081","0.11321485787630081","24091","24091","24091","0.2171684205532074","0.2171684205532074","0.2171684205532074"
"712","24120","24120","24120","0.10198099166154861","0.10198099166154861","0.10198099166154861","24120","24120","24120","0.0776151642203331","0.0776151642203331","0.0776151642203331","24120","24120","24120","0.14930279552936554","0.14930279552936554","0.14930279552936554"
"713","24149","24149","24149","0.07001007348299026","0.07001007348299026","0.07001007348299026","24149","24149","24149","0.052586641162633896","0.052586641162633896","0.052586641162633896","24149","24149","24149","0.10719712823629379","0.10719712823629379","0.10719712823629379"
"714","24178","24178","24178","0.09599136561155319","0.09599136561155319","0.09599136561155319","24178","24178","24178","0.07994968444108963","0.07994968444108963","0.07994968444108963","24178","24178","24178","0.129274383187294","0.129274383187294","0.129274383187294"
"715","24207","24207","24207","0.0893491730093956","0.0893491730093956","0.0893491730093956","24207","24207","24207","0.08552364259958267","0.08552364259958267","0.08552364259958267","24207","24207","24207","0.16462314128875732","0.16462314128875732","0.16462314128875732"
"716","24236","24236","24236","0.07322721928358078","0.07322721928358078","0.07322721928358078","24236","24236","24236","0.05862022563815117","0.05862022563815117","0.05862022563815117","24236","24236","24236","0.10140717029571533","0.10140717029571533","0.10140717029571533"
"717","24265","24265","24265","0.08988449722528458","0.08988449722528458","0.08988449722528458","24265","24265","24265","0.08212295919656754","0.08212295919656754","0.08212295919656754","24265","24265","24265","0.15464283525943756","0.15464283525943756","0.15464283525943756"
"718","24294","24294","24294","0.12280979007482529","0.12280979007482529","0.12280979007482529","24294","24294","24294","0.0874522253870964","0.0874522253870964","0.0874522253870964","24294","24294","24294","0.20797742903232574","0.20797742903232574","0.20797742903232574"
"719","24323","24323","24323","0.05326014384627342","0.05326014384627342","0.05326014384627342","24323","24323","24323","0.061151761561632156","0.061151761561632156","0.061151761561632156","24323","24323","24323","0.10599765926599503","0.10599765926599503","0.10599765926599503"
"720","24352","24352","24352","0.11892493069171906","0.11892493069171906","0.11892493069171906","24352","24352","24352","0.08138701319694519","0.08138701319694519","0.08138701319694519","24352","24352","24352","0.09469678997993469","0.09469678997993469","0.09469678997993469"
"721","24381","24381","24381","0.10523002594709396","0.10523002594709396","0.10523002594709396","24381","24381","24381","0.10319293290376663","0.10319293290376663","0.10319293290376663","24381","24381","24381","0.14975176751613617","0.14975176751613617","0.14975176751613617"
"722","24410","24410","24410","0.09598255902528763","0.09598255902528763","0.09598255902528763","24410","24410","24410","0.07311179488897324","0.07311179488897324","0.07311179488897324","24410","24410","24410","0.09903688728809357","0.09903688728809357","0.09903688728809357"
"723","24439","24439","24439","0.11297450214624405","0.11297450214624405","0.11297450214624405","24439","24439","24439","0.08740124851465225","0.08740124851465225","0.08740124851465225","24439","24439","24439","0.18370984494686127","0.18370984494686127","0.18370984494686127"
"724","24468","24468","24468","0.09504543989896774","0.09504543989896774","0.09504543989896774","24468","24468","24468","0.08794791996479034","0.08794791996479034","0.08794791996479034","24468","24468","24468","0.10943928360939026","0.10943928360939026","0.10943928360939026"
"725","24497","24497","24497","0.075118787586689","0.075118787586689","0.075118787586689","24497","24497","24497","0.09975262731313705","0.09975262731313705","0.09975262731313705","24497","24497","24497","0.11982456594705582","0.11982456594705582","0.11982456594705582"
"726","24526","24526","24526","0.1545819342136383","0.1545819342136383","0.1545819342136383","24526","24526","24526","0.08243295550346375","0.08243295550346375","0.08243295550346375","24526","24526","24526","0.1739606112241745","0.1739606112241745","0.1739606112241745"
"727","24555","24555","24555","0.11166037619113922","0.11166037619113922","0.11166037619113922","24555","24555","24555","0.08920295536518097","0.08920295536518097","0.08920295536518097","24555","24555","24555","0.136281818151474","0.136281818151474","0.136281818151474"
"728","24584","24584","24584","0.08595427125692368","0.08595427125692368","0.08595427125692368","24584","24584","24584","0.04713648557662964","0.04713648557662964","0.04713648557662964","24584","24584","24584","0.1718595176935196","0.1718595176935196","0.1718595176935196"
"729","24613","24613","24613","0.07026522606611252","0.07026522606611252","0.07026522606611252","24613","24613","24613","0.06015745550394058","0.06015745550394058","0.06015745550394058","24613","24613","24613","0.09993984550237656","0.09993984550237656","0.09993984550237656"
"730","24642","24642","24642","0.11415430903434753","0.11415430903434753","0.11415430903434753","24642","24642","24642","0.10574032366275787","0.10574032366275787","0.10574032366275787","24642","24642","24642","0.12049131840467453","0.12049131840467453","0.12049131840467453"
"731","24671","24671","24671","0.08042044937610626","0.08042044937610626","0.08042044937610626","24671","24671","24671","0.05468808487057686","0.05468808487057686","0.05468808487057686","24671","24671","24671","0.11512487381696701","0.11512487381696701","0.11512487381696701"
"732","24700","24700","24700","0.10120809823274612","0.10120809823274612","0.10120809823274612","24700","24700","24700","0.09281164407730103","0.09281164407730103","0.09281164407730103","24700","24700","24700","0.12917840480804443","0.12917840480804443","0.12917840480804443"
"733","24729","24729","24729","0.08006979525089264","0.08006979525089264","0.08006979525089264","24729","24729","24729","0.07763907313346863","0.07763907313346863","0.07763907313346863","24729","24729","24729","0.11975409835577011","0.11975409835577011","0.11975409835577011"
"734","24758","24758","24758","0.10928831249475479","0.10928831249475479","0.10928831249475479","24758","24758","24758","0.07248728722333908","0.07248728722333908","0.07248728722333908","24758","24758","24758","0.1185838058590889","0.1185838058590889","0.1185838058590889"
"735","24787","24787","24787","0.11176600307226181","0.11176600307226181","0.11176600307226181","24787","24787","24787","0.08912841230630875","0.08912841230630875","0.08912841230630875","24787","24787","24787","0.15947741270065308","0.15947741270065308","0.15947741270065308"
"736","24816","24816","24816","0.146501362323761","0.146501362323761","0.146501362323761","24816","24816","24816","0.07960039377212524","0.07960039377212524","0.07960039377212524","24816","24816","24816","0.1286003738641739","0.1286003738641739","0.1286003738641739"
"737","24996","24996","24996","0.06247403472661972","0.06247403472661972","0.06247403472661972","24996","24996","24996","0.26531198620796204","0.26531198620796204","0.26531198620796204","24996","24996","24996","0.14237414300441742","0.14237414300441742","0.14237414300441742"
"738","25025","25025","25025","0.05029021576046944","0.05029021576046944","0.05029021576046944","25025","25025","25025","0.06723972409963608","0.06723972409963608","0.06723972409963608","25025","25025","25025","0.1091620922088623","0.1091620922088623","0.1091620922088623"
"739","25054","25054","25054","0.07043955475091934","0.07043955475091934","0.07043955475091934","25054","25054","25054","0.07897412776947021","0.07897412776947021","0.07897412776947021","25054","25054","25054","0.13299812376499176","0.13299812376499176","0.13299812376499176"
"740","25083","25083","25083","0.07622716575860977","0.07622716575860977","0.07622716575860977","25083","25083","25083","0.08286260068416595","0.08286260068416595","0.08286260068416595","25083","25083","25083","0.1063135638833046","0.1063135638833046","0.1063135638833046"
"741","25112","25112","25112","0.10498487949371338","0.10498487949371338","0.10498487949371338","25112","25112","25112","0.04951562359929085","0.04951562359929085","0.04951562359929085","25112","25112","25112","0.08876499533653259","0.08876499533653259","0.08876499533653259"
"742","25141","25141","25141","0.07746783643960953","0.07746783643960953","0.07746783643960953","25141","25141","25141","0.06329473108053207","0.06329473108053207","0.06329473108053207","25141","25141","25141","0.08786190301179886","0.08786190301179886","0.08786190301179886"
"743","25170","25170","25170","0.08256250619888306","0.08256250619888306","0.08256250619888306","25170","25170","25170","0.07970909774303436","0.07970909774303436","0.07970909774303436","25170","25170","25170","0.05127641186118126","0.05127641186118126","0.05127641186118126"
"744","25199","25199","25199","0.1063978523015976","0.1063978523015976","0.1063978523015976","25199","25199","25199","0.10119330883026123","0.10119330883026123","0.10119330883026123","25199","25199","25199","0.14180724322795868","0.14180724322795868","0.14180724322795868"
"745","25228","25228","25228","0.061785899102687836","0.061785899102687836","0.061785899102687836","25228","25228","25228","0.0526326484978199","0.0526326484978199","0.0526326484978199","25228","25228","25228","0.0822891816496849","0.0822891816496849","0.0822891816496849"
"746","25257","25257","25257","0.10390988737344742","0.10390988737344742","0.10390988737344742","25257","25257","25257","0.0877428948879242","0.0877428948879242","0.0877428948879242","25257","25257","25257","0.1161431223154068","0.1161431223154068","0.1161431223154068"
"747","25286","25286","25286","0.1084258183836937","0.1084258183836937","0.1084258183836937","25286","25286","25286","0.06955765932798386","0.06955765932798386","0.06955765932798386","25286","25286","25286","0.1493266224861145","0.1493266224861145","0.1493266224861145"
"748","25315","25315","25315","0.10024137049913406","0.10024137049913406","0.10024137049913406","25315","25315","25315","0.09676633030176163","0.09676633030176163","0.09676633030176163","25315","25315","25315","0.11035560816526413","0.11035560816526413","0.11035560816526413"
"749","25344","25344","25344","0.968599259853363","0.968599259853363","0.968599259853363","25344","25344","25344","0.06606123596429825","0.06606123596429825","0.06606123596429825","25344","25344","25344","0.14296825230121613","0.14296825230121613","0.14296825230121613"
"750","25373","25373","25373","0.10433140397071838","0.10433140397071838","0.10433140397071838","25373","25373","25373","0.07765693217515945","0.07765693217515945","0.07765693217515945","25373","25373","25373","0.11270540207624435","0.11270540207624435","0.11270540207624435"
"751","25402","25402","25402","0.10952872037887573","0.10952872037887573","0.10952872037887573","25402","25402","25402","0.06941687315702438","0.06941687315702438","0.06941687315702438","25402","25402","25402","0.12718544900417328","0.12718544900417328","0.12718544900417328"
"752","25431","25431","25431","0.08228140324354172","0.08228140324354172","0.08228140324354172","25431","25431","25431","0.07255405187606812","0.07255405187606812","0.07255405187606812","25431","25431","25431","0.06604205071926117","0.06604205071926117","0.06604205071926117"
"753","25460","25460","25460","0.11102119833230972","0.11102119833230972","0.11102119833230972","25460","25460","25460","0.07247879356145859","0.07247879356145859","0.07247879356145859","25460","25460","25460","0.12577562034130096","0.12577562034130096","0.12577562034130096"
"754","25489","25489","25489","0.08107561618089676","0.08107561618089676","0.08107561618089676","25489","25489","25489","0.05199538171291351","0.05199538171291351","0.05199538171291351","25489","25489","25489","0.09677186608314514","0.09677186608314514","0.09677186608314514"
"755","25518","25518","25518","0.08118735998868942","0.08118735998868942","0.08118735998868942","25518","25518","25518","0.07793984562158585","0.07793984562158585","0.07793984562158585","25518","25518","25518","0.15945196151733398","0.15945196151733398","0.15945196151733398"
"756","25547","25547","25547","0.09704700857400894","0.09704700857400894","0.09704700857400894","25547","25547","25547","0.0872318372130394","0.0872318372130394","0.0872318372130394","25547","25547","25547","0.14196288585662842","0.14196288585662842","0.14196288585662842"
"757","25576","25576","25576","0.09797924757003784","0.09797924757003784","0.09797924757003784","25576","25576","25576","0.08355119079351425","0.08355119079351425","0.08355119079351425","25576","25576","25576","0.13360783457756042","0.13360783457756042","0.13360783457756042"
"758","25605","25605","25605","0.12546701729297638","0.12546701729297638","0.12546701729297638","25605","25605","25605","0.0936528667807579","0.0936528667807579","0.0936528667807579","25605","25605","25605","0.12545980513095856","0.12545980513095856","0.12545980513095856"
"759","25634","25634","25634","0.11604931950569153","0.11604931950569153","0.11604931950569153","25634","25634","25634","0.09444911032915115","0.09444911032915115","0.09444911032915115","25634","25634","25634","0.11074301600456238","0.11074301600456238","0.11074301600456238"
"760","25663","25663","25663","0.1307028830051422","0.1307028830051422","0.1307028830051422","25663","25663","25663","0.11816275119781494","0.11816275119781494","0.11816275119781494","25663","25663","25663","0.17286667227745056","0.17286667227745056","0.17286667227745056"
"761","25692","25692","25692","0.13918299973011017","0.13918299973011017","0.13918299973011017","25692","25692","25692","0.09605960547924042","0.09605960547924042","0.09605960547924042","25692","25692","25692","0.15425558388233185","0.15425558388233185","0.15425558388233185"
"762","25721","25721","25721","0.09198194742202759","0.09198194742202759","0.09198194742202759","25721","25721","25721","0.08478478342294693","0.08478478342294693","0.08478478342294693","25721","25721","25721","0.15072323381900787","0.15072323381900787","0.15072323381900787"
"763","25750","25750","25750","0.14589719474315643","0.14589719474315643","0.14589719474315643","25750","25750","25750","0.08888910710811615","0.08888910710811615","0.08888910710811615","25750","25750","25750","0.18146364390850067","0.18146364390850067","0.18146364390850067"
"764","25779","25779","25779","0.11414210498332977","0.11414210498332977","0.11414210498332977","25779","25779","25779","0.0929170623421669","0.0929170623421669","0.0929170623421669","25779","25779","25779","0.2336522936820984","0.2336522936820984","0.2336522936820984"
"765","25808","25808","25808","0.1252780705690384","0.1252780705690384","0.1252780705690384","25808","25808","25808","0.06956658512353897","0.06956658512353897","0.06956658512353897","25808","25808","25808","0.08344674110412598","0.08344674110412598","0.08344674110412598"
"766","25837","25837","25837","0.09776272624731064","0.09776272624731064","0.09776272624731064","25837","25837","25837","0.08415783941745758","0.08415783941745758","0.08415783941745758","25837","25837","25837","0.2248563915491104","0.2248563915491104","0.2248563915491104"
"767","25866","25866","25866","0.0757451206445694","0.0757451206445694","0.0757451206445694","25866","25866","25866","0.07141248881816864","0.07141248881816864","0.07141248881816864","25866","25866","25866","0.10933362692594528","0.10933362692594528","0.10933362692594528"
"768","25895","25895","25895","0.10516379773616791","0.10516379773616791","0.10516379773616791","25895","25895","25895","0.05926678702235222","0.05926678702235222","0.05926678702235222","25895","25895","25895","0.13741929829120636","0.13741929829120636","0.13741929829120636"
"769","26075","26075","26075","0.09922421723604202","0.09922421723604202","0.09922421723604202","26075","26075","26075","0.10657566040754318","0.10657566040754318","0.10657566040754318","26075","26075","26075","0.15538251399993896","0.15538251399993896","0.15538251399993896"
"770","26104","26104","26104","0.09373079985380173","0.09373079985380173","0.09373079985380173","26104","26104","26104","0.09141533076763153","0.09141533076763153","0.09141533076763153","26104","26104","26104","0.11625085771083832","0.11625085771083832","0.11625085771083832"
"771","26133","26133","26133","0.09398375451564789","0.09398375451564789","0.09398375451564789","26133","26133","26133","0.06572237610816956","0.06572237610816956","0.06572237610816956","26133","26133","26133","0.11703988909721375","0.11703988909721375","0.11703988909721375"
"772","26162","26162","26162","0.0742742270231247","0.0742742270231247","0.0742742270231247","26162","26162","26162","0.0753319263458252","0.0753319263458252","0.0753319263458252","26162","26162","26162","0.10231713950634003","0.10231713950634003","0.10231713950634003"
"773","26191","26191","26191","0.07919161021709442","0.07919161021709442","0.07919161021709442","26191","26191","26191","0.07364948093891144","0.07364948093891144","0.07364948093891144","26191","26191","26191","0.21280448138713837","0.21280448138713837","0.21280448138713837"
"774","26220","26220","26220","0.06970067322254181","0.06970067322254181","0.06970067322254181","26220","26220","26220","0.05148329958319664","0.05148329958319664","0.05148329958319664","26220","26220","26220","0.10908402502536774","0.10908402502536774","0.10908402502536774"
"775","26249","26249","26249","0.12167086452245712","0.12167086452245712","0.12167086452245712","26249","26249","26249","0.12453188002109528","0.12453188002109528","0.12453188002109528","26249","26249","26249","0.19360773265361786","0.19360773265361786","0.19360773265361786"
"776","26278","26278","26278","0.08240755647420883","0.08240755647420883","0.08240755647420883","26278","26278","26278","0.07247420400381088","0.07247420400381088","0.07247420400381088","26278","26278","26278","0.10839986056089401","0.10839986056089401","0.10839986056089401"
"777","26307","26307","26307","0.0719500333070755","0.0719500333070755","0.0719500333070755","26307","26307","26307","0.06591079384088516","0.06591079384088516","0.06591079384088516","26307","26307","26307","0.1444920003414154","0.1444920003414154","0.1444920003414154"
"778","26336","26336","26336","0.06486067920923233","0.06486067920923233","0.06486067920923233","26336","26336","26336","0.07655535638332367","0.07655535638332367","0.07655535638332367","26336","26336","26336","0.13599622249603271","0.13599622249603271","0.13599622249603271"
"779","26365","26365","26365","0.07120707631111145","0.07120707631111145","0.07120707631111145","26365","26365","26365","0.0802169144153595","0.0802169144153595","0.0802169144153595","26365","26365","26365","0.11068687587976456","0.11068687587976456","0.11068687587976456"
"780","26394","26394","26394","0.10168052464723587","0.10168052464723587","0.10168052464723587","26394","26394","26394","0.11457410454750061","0.11457410454750061","0.11457410454750061","26394","26394","26394","0.13554202020168304","0.13554202020168304","0.13554202020168304"
"781","26423","26423","26423","0.06717884540557861","0.06717884540557861","0.06717884540557861","26423","26423","26423","0.07748536765575409","0.07748536765575409","0.07748536765575409","26423","26423","26423","0.17039121687412262","0.17039121687412262","0.17039121687412262"
"782","26452","26452","26452","0.06498487293720245","0.06498487293720245","0.06498487293720245","26452","26452","26452","0.09701327979564667","0.09701327979564667","0.09701327979564667","26452","26452","26452","0.06666184216737747","0.06666184216737747","0.06666184216737747"
"783","26481","26481","26481","0.09110661596059799","0.09110661596059799","0.09110661596059799","26481","26481","26481","0.0897991731762886","0.0897991731762886","0.0897991731762886","26481","26481","26481","0.08642702549695969","0.08642702549695969","0.08642702549695969"
"784","26510","26510","26510","0.11618168652057648","0.11618168652057648","0.11618168652057648","26510","26510","26510","0.07675770670175552","0.07675770670175552","0.07675770670175552","26510","26510","26510","0.17173385620117188","0.17173385620117188","0.17173385620117188"
"785","26539","26539","26539","0.08378735184669495","0.08378735184669495","0.08378735184669495","26539","26539","26539","0.07008104771375656","0.07008104771375656","0.07008104771375656","26539","26539","26539","0.13806948065757751","0.13806948065757751","0.13806948065757751"
"786","26568","26568","26568","0.11397763341665268","0.11397763341665268","0.11397763341665268","26568","26568","26568","0.10959634184837341","0.10959634184837341","0.10959634184837341","26568","26568","26568","0.14355599880218506","0.14355599880218506","0.14355599880218506"
"787","26597","26597","26597","0.05077292025089264","0.05077292025089264","0.05077292025089264","26597","26597","26597","0.048140574246644974","0.048140574246644974","0.048140574246644974","26597","26597","26597","0.10462277382612228","0.10462277382612228","0.10462277382612228"
"788","26626","26626","26626","0.09369254857301712","0.09369254857301712","0.09369254857301712","26626","26626","26626","0.04773566126823425","0.04773566126823425","0.04773566126823425","26626","26626","26626","0.07085849344730377","0.07085849344730377","0.07085849344730377"
"789","26655","26655","26655","0.09714861214160919","0.09714861214160919","0.09714861214160919","26655","26655","26655","0.11776787042617798","0.11776787042617798","0.11776787042617798","26655","26655","26655","0.13094250857830048","0.13094250857830048","0.13094250857830048"
"790","26684","26684","26684","0.10198293626308441","0.10198293626308441","0.10198293626308441","26684","26684","26684","0.09689465910196304","0.09689465910196304","0.09689465910196304","26684","26684","26684","0.14441728591918945","0.14441728591918945","0.14441728591918945"
"791","26713","26713","26713","0.08241065591573715","0.08241065591573715","0.08241065591573715","26713","26713","26713","0.06915884464979172","0.06915884464979172","0.06915884464979172","26713","26713","26713","0.1105177029967308","0.1105177029967308","0.1105177029967308"
"792","26742","26742","26742","0.10269257426261902","0.10269257426261902","0.10269257426261902","26742","26742","26742","0.08719483017921448","0.08719483017921448","0.08719483017921448","26742","26742","26742","0.14281876385211945","0.14281876385211945","0.14281876385211945"
"793","26771","26771","26771","0.08470608294010162","0.08470608294010162","0.08470608294010162","26771","26771","26771","0.05704249441623688","0.05704249441623688","0.05704249441623688","26771","26771","26771","0.16256003081798553","0.16256003081798553","0.16256003081798553"
"794","26800","26800","26800","0.09392163902521133","0.09392163902521133","0.09392163902521133","26800","26800","26800","0.10029324889183044","0.10029324889183044","0.10029324889183044","26800","26800","26800","0.1311870664358139","0.1311870664358139","0.1311870664358139"
"795","26829","26829","26829","0.08934589475393295","0.08934589475393295","0.08934589475393295","26829","26829","26829","0.08200077712535858","0.08200077712535858","0.08200077712535858","26829","26829","26829","0.12580010294914246","0.12580010294914246","0.12580010294914246"
"796","26858","26858","26858","0.07466037571430206","0.07466037571430206","0.07466037571430206","26858","26858","26858","0.07964424043893814","0.07964424043893814","0.07964424043893814","26858","26858","26858","0.13118794560432434","0.13118794560432434","0.13118794560432434"
"797","26887","26887","26887","0.11998283118009567","0.11998283118009567","0.11998283118009567","26887","26887","26887","0.11249129474163055","0.11249129474163055","0.11249129474163055","26887","26887","26887","0.20486804842948914","0.20486804842948914","0.20486804842948914"
"798","26916","26916","26916","0.11750862747430801","0.11750862747430801","0.11750862747430801","26916","26916","26916","0.12058614194393158","0.12058614194393158","0.12058614194393158","26916","26916","26916","0.21444453299045563","0.21444453299045563","0.21444453299045563"
"799","26945","26945","26945","0.09148772805929184","0.09148772805929184","0.09148772805929184","26945","26945","26945","0.09444654732942581","0.09444654732942581","0.09444654732942581","26945","26945","26945","0.13104631006717682","0.13104631006717682","0.13104631006717682"
"800","26974","26974","26974","0.08241847157478333","0.08241847157478333","0.08241847157478333","26974","26974","26974","0.10587937384843826","0.10587937384843826","0.10587937384843826","26974","26974","26974","0.24918010830879211","0.24918010830879211","0.24918010830879211"
"801","27154","27154","27154","0.11238545924425125","0.11238545924425125","0.11238545924425125","27154","27154","27154","0.07828608900308609","0.07828608900308609","0.07828608900308609","27154","27154","27154","0.1023443192243576","0.1023443192243576","0.1023443192243576"
"802","27183","27183","27183","0.09608140587806702","0.09608140587806702","0.09608140587806702","27183","27183","27183","0.10056620836257935","0.10056620836257935","0.10056620836257935","27183","27183","27183","0.14547167718410492","0.14547167718410492","0.14547167718410492"
"803","27212","27212","27212","0.11801188439130783","0.11801188439130783","0.11801188439130783","27212","27212","27212","0.08911574631929398","0.08911574631929398","0.08911574631929398","27212","27212","27212","0.2406582534313202","0.2406582534313202","0.2406582534313202"
"804","27241","27241","27241","0.09766194969415665","0.09766194969415665","0.09766194969415665","27241","27241","27241","0.10560467839241028","0.10560467839241028","0.10560467839241028","27241","27241","27241","0.17637018859386444","0.17637018859386444","0.17637018859386444"
"805","27270","27270","27270","0.12059258669614792","0.12059258669614792","0.12059258669614792","27270","27270","27270","0.10032164305448532","0.10032164305448532","0.10032164305448532","27270","27270","27270","0.1522313803434372","0.1522313803434372","0.1522313803434372"
"806","27299","27299","27299","0.1597117781639099","0.1597117781639099","0.1597117781639099","27299","27299","27299","0.10632570087909698","0.10632570087909698","0.10632570087909698","27299","27299","27299","0.38038769364356995","0.38038769364356995","0.38038769364356995"
"807","27328","27328","27328","0.11270158737897873","0.11270158737897873","0.11270158737897873","27328","27328","27328","0.07412812113761902","0.07412812113761902","0.07412812113761902","27328","27328","27328","0.2694692313671112","0.2694692313671112","0.2694692313671112"
"808","27357","27357","27357","0.08868914842605591","0.08868914842605591","0.08868914842605591","27357","27357","27357","0.07338643074035645","0.07338643074035645","0.07338643074035645","27357","27357","27357","0.12222693860530853","0.12222693860530853","0.12222693860530853"
"809","27386","27386","27386","0.1451069414615631","0.1451069414615631","0.1451069414615631","27386","27386","27386","0.10716711729764938","0.10716711729764938","0.10716711729764938","27386","27386","27386","0.1550910472869873","0.1550910472869873","0.1550910472869873"
"810","27415","27415","27415","0.08652426302433014","0.08652426302433014","0.08652426302433014","27415","27415","27415","0.11379668861627579","0.11379668861627579","0.11379668861627579","27415","27415","27415","0.2382470816373825","0.2382470816373825","0.2382470816373825"
"811","27444","27444","27444","0.10791504383087158","0.10791504383087158","0.10791504383087158","27444","27444","27444","0.10408986359834671","0.10408986359834671","0.10408986359834671","27444","27444","27444","0.11063633859157562","0.11063633859157562","0.11063633859157562"
"812","27473","27473","27473","0.11611171066761017","0.11611171066761017","0.11611171066761017","27473","27473","27473","0.11401382088661194","0.11401382088661194","0.11401382088661194","27473","27473","27473","0.2769002318382263","0.2769002318382263","0.2769002318382263"
"813","27502","27502","27502","0.14259850978851318","0.14259850978851318","0.14259850978851318","27502","27502","27502","0.099532350897789","0.099532350897789","0.099532350897789","27502","27502","27502","0.22378334403038025","0.22378334403038025","0.22378334403038025"
"814","27531","27531","27531","0.14235055446624756","0.14235055446624756","0.14235055446624756","27531","27531","27531","0.10055685043334961","0.10055685043334961","0.10055685043334961","27531","27531","27531","0.14408907294273376","0.14408907294273376","0.14408907294273376"
"815","27560","27560","27560","0.0893113911151886","0.0893113911151886","0.0893113911151886","27560","27560","27560","0.07709981501102448","0.07709981501102448","0.07709981501102448","27560","27560","27560","0.1367570012807846","0.1367570012807846","0.1367570012807846"
"816","27589","27589","27589","0.047768402844667435","0.047768402844667435","0.047768402844667435","27589","27589","27589","0.05378112941980362","0.05378112941980362","0.05378112941980362","27589","27589","27589","0.08851442486047745","0.08851442486047745","0.08851442486047745"
"817","27618","27618","27618","0.11874806880950928","0.11874806880950928","0.11874806880950928","27618","27618","27618","0.1245114877820015","0.1245114877820015","0.1245114877820015","27618","27618","27618","0.14661826193332672","0.14661826193332672","0.14661826193332672"
"818","27647","27647","27647","0.23449432849884033","0.23449432849884033","0.23449432849884033","27647","27647","27647","0.2103544920682907","0.2103544920682907","0.2103544920682907","27647","27647","27647","0.0843210443854332","0.0843210443854332","0.0843210443854332"
"819","27676","27676","27676","0.10031017661094666","0.10031017661094666","0.10031017661094666","27676","27676","27676","0.10629067569971085","0.10629067569971085","0.10629067569971085","27676","27676","27676","0.10429549217224121","0.10429549217224121","0.10429549217224121"
"820","27705","27705","27705","0.08702905476093292","0.08702905476093292","0.08702905476093292","27705","27705","27705","0.07545652985572815","0.07545652985572815","0.07545652985572815","27705","27705","27705","0.14839327335357666","0.14839327335357666","0.14839327335357666"
"821","27734","27734","27734","0.11051832884550095","0.11051832884550095","0.11051832884550095","27734","27734","27734","0.09224959462881088","0.09224959462881088","0.09224959462881088","27734","27734","27734","0.17055697739124298","0.17055697739124298","0.17055697739124298"
"822","27763","27763","27763","0.09562283754348755","0.09562283754348755","0.09562283754348755","27763","27763","27763","0.08023995161056519","0.08023995161056519","0.08023995161056519","27763","27763","27763","0.21652521193027496","0.21652521193027496","0.21652521193027496"
"823","27792","27792","27792","0.07891225814819336","0.07891225814819336","0.07891225814819336","27792","27792","27792","0.10019714385271072","0.10019714385271072","0.10019714385271072","27792","27792","27792","0.18389949202537537","0.18389949202537537","0.18389949202537537"
"824","27821","27821","27821","0.10947579145431519","0.10947579145431519","0.10947579145431519","27821","27821","27821","0.10994217544794083","0.10994217544794083","0.10994217544794083","27821","27821","27821","0.1734534502029419","0.1734534502029419","0.1734534502029419"
"825","27850","27850","27850","0.12805061042308807","0.12805061042308807","0.12805061042308807","27850","27850","27850","0.07032648473978043","0.07032648473978043","0.07032648473978043","27850","27850","27850","0.2636898159980774","0.2636898159980774","0.2636898159980774"
"826","27879","27879","27879","0.08867979049682617","0.08867979049682617","0.08867979049682617","27879","27879","27879","0.1033196970820427","0.1033196970820427","0.1033196970820427","27879","27879","27879","0.19260196387767792","0.19260196387767792","0.19260196387767792"
