"train/global_step","[paper]GEPO_diff4 - _step","[paper]GEPO_diff4 - _step__MIN","[paper]GEPO_diff4 - _step__MAX","[paper]GEPO_diff4 - train/cppo_kl","[paper]GEPO_diff4 - train/cppo_kl__MIN","[paper]GEPO_diff4 - train/cppo_kl__MAX","[paper]GEPO_diff32 - _step","[paper]GEPO_diff32 - _step__MIN","[paper]GEPO_diff32 - _step__MAX","[paper]GEPO_diff32 - train/cppo_kl","[paper]GEPO_diff32 - train/cppo_kl__MIN","[paper]GEPO_diff32 - train/cppo_kl__MAX"
"623","25197","25197","25197","0.0010042665671790019","0.0010042665671790019","0.0010042665671790019","25197","25197","25197","0.0018712998426053673","0.0018712998426053673","0.0018712998426053673"
"624","25232","25232","25232","0.0010900572524406016","0.0010900572524406016","0.0010900572524406016","25232","25232","25232","0.0010083496163133532","0.0010083496163133532","0.0010083496163133532"
"625","25267","25267","25267","0.0011012597678927705","0.0011012597678927705","0.0011012597678927705","25267","25267","25267","0.0020204502216074616","0.0020204502216074616","0.0020204502216074616"
"626","25302","25302","25302","0.0011976641399087384","0.0011976641399087384","0.0011976641399087384","25302","25302","25302","0.002760937699349597","0.002760937699349597","0.002760937699349597"
"627","25337","25337","25337","0.001042969131958671","0.001042969131958671","0.001042969131958671","25337","25337","25337","0.0021360001410357654","0.0021360001410357654","0.0021360001410357654"
"628","25372","25372","25372","0.0010409427268314175","0.0010409427268314175","0.0010409427268314175","25372","25372","25372","0.0018128391238860786","0.0018128391238860786","0.0018128391238860786"
"629","25407","25407","25407","0.0010263287840643898","0.0010263287840643898","0.0010263287840643898","25407","25407","25407","0.0031673850025981665","0.0031673850025981665","0.0031673850025981665"
"630","25442","25442","25442","0.0009972609404940158","0.0009972609404940158","0.0009972609404940158","25442","25442","25442","0.0017439666262362152","0.0017439666262362152","0.0017439666262362152"
"631","25477","25477","25477","0.0012190671113785356","0.0012190671113785356","0.0012190671113785356","25477","25477","25477","0.0010208355888607912","0.0010208355888607912","0.0010208355888607912"
"632","25512","25512","25512","0.0011354662347002886","0.0011354662347002886","0.0011354662347002886","25512","25512","25512","0.0020021094096591696","0.0020021094096591696","0.0020021094096591696"
"633","25547","25547","25547","0.0010414593270979822","0.0010414593270979822","0.0010414593270979822","25547","25547","25547","0.0021379277895903215","0.0021379277895903215","0.0021379277895903215"
"634","25582","25582","25582","0.0011907517473446205","0.0011907517473446205","0.0011907517473446205","25582","25582","25582","0.002117715426720679","0.002117715426720679","0.002117715426720679"
"635","25617","25617","25617","0.0009437533080927096","0.0009437533080927096","0.0009437533080927096","25617","25617","25617","0.0018546961655374616","0.0018546961655374616","0.0018546961655374616"
"636","25652","25652","25652","0.0010301882430212572","0.0010301882430212572","0.0010301882430212572","25652","25652","25652","0.000948516077187378","0.000948516077187378","0.000948516077187378"
"637","25687","25687","25687","0.0014133274526102468","0.0014133274526102468","0.0014133274526102468","25687","25687","25687","0.002230207755928859","0.002230207755928859","0.002230207755928859"
"638","25722","25722","25722","0.00134894551592879","0.00134894551592879","0.00134894551592879","25722","25722","25722","0.0021461872529471293","0.0021461872529471293","0.0021461872529471293"
"639","25757","25757","25757","0.0015447190235136077","0.0015447190235136077","0.0015447190235136077","25757","25757","25757","0.001016620866721496","0.001016620866721496","0.001016620866721496"
"640","25792","25792","25792","0.001069586054654792","0.001069586054654792","0.001069586054654792","25792","25792","25792","0.0017321789491688833","0.0017321789491688833","0.0017321789491688833"
"641","26204","26204","26204","0.001075258565833792","0.001075258565833792","0.001075258565833792","26204","26204","26204","0.0010080940919579007","0.0010080940919579007","0.0010080940919579007"
"642","26239","26239","26239","0.0011778370389947668","0.0011778370389947668","0.0011778370389947668","26239","26239","26239","0.0024103023897623643","0.0024103023897623643","0.0024103023897623643"
"643","26274","26274","26274","0.001316317866439931","0.001316317866439931","0.001316317866439931","26274","26274","26274","0.002256871957797557","0.002256871957797557","0.002256871957797557"
"644","26309","26309","26309","0.0012946443166583776","0.0012946443166583776","0.0012946443166583776","26309","26309","26309","0.0018219422636320814","0.0018219422636320814","0.0018219422636320814"
"645","26344","26344","26344","0.0013461942289723083","0.0013461942289723083","0.0013461942289723083","26344","26344","26344","0.0019918492034776136","0.0019918492034776136","0.0019918492034776136"
"646","26379","26379","26379","0.0009349126921733841","0.0009349126921733841","0.0009349126921733841","26379","26379","26379","0.0010484930098755285","0.0010484930098755285","0.0010484930098755285"
"647","26414","26414","26414","0.0009290691377827898","0.0009290691377827898","0.0009290691377827898","26414","26414","26414","0.0022494922450277954","0.0022494922450277954","0.0022494922450277954"
"648","26449","26449","26449","0.0009914771435433067","0.0009914771435433067","0.0009914771435433067","26449","26449","26449","0.0019570710574043915","0.0019570710574043915","0.0019570710574043915"
"649","26484","26484","26484","0.0010144993066205643","0.0010144993066205643","0.0010144993066205643","26484","26484","26484","0.0012348512536846101","0.0012348512536846101","0.0012348512536846101"
"650","26519","26519","26519","0.0009630355561967008","0.0009630355561967008","0.0009630355561967008","26519","26519","26519","0.0020174501260044053","0.0020174501260044053","0.0020174501260044053"
"651","26554","26554","26554","0.0010328753050998785","0.0010328753050998785","0.0010328753050998785","26554","26554","26554","0.0020886162092210725","0.0020886162092210725","0.0020886162092210725"
"652","26589","26589","26589","0.0010212777779088356","0.0010212777779088356","0.0010212777779088356","26589","26589","26589","0.0020069116435479373","0.0020069116435479373","0.0020069116435479373"
"653","26624","26624","26624","0.0009993223793571815","0.0009993223793571815","0.0009993223793571815","26624","26624","26624","0.002131158922566101","0.002131158922566101","0.002131158922566101"
"654","26659","26659","26659","0.0009150952319032513","0.0009150952319032513","0.0009150952319032513","26659","26659","26659","0.002144511599908583","0.002144511599908583","0.002144511599908583"
"655","26694","26694","26694","0.0010038072578026913","0.0010038072578026913","0.0010038072578026913","26694","26694","26694","0.0018112152174580842","0.0018112152174580842","0.0018112152174580842"
"656","26729","26729","26729","0.0010155104828299955","0.0010155104828299955","0.0010155104828299955","26729","26729","26729","0.0022958712361287326","0.0022958712361287326","0.0022958712361287326"
"657","26764","26764","26764","0.0010198466989095323","0.0010198466989095323","0.0010198466989095323","26764","26764","26764","0.0019863359921146184","0.0019863359921146184","0.0019863359921146184"
"658","26799","26799","26799","0.0011435967026045546","0.0011435967026045546","0.0011435967026045546","26799","26799","26799","0.00214982230681926","0.00214982230681926","0.00214982230681926"
"659","26834","26834","26834","0.0011602066515479237","0.0011602066515479237","0.0011602066515479237","26834","26834","26834","0.0012022422888549045","0.0012022422888549045","0.0012022422888549045"
"660","26869","26869","26869","0.001108545096940361","0.001108545096940361","0.001108545096940361","26869","26869","26869","0.0018096417334163561","0.0018096417334163561","0.0018096417334163561"
"661","26904","26904","26904","0.0010998027501045726","0.0010998027501045726","0.0010998027501045726","26904","26904","26904","0.002556822102633305","0.002556822102633305","0.002556822102633305"
"662","26939","26939","26939","0.0010184842903981917","0.0010184842903981917","0.0010184842903981917","26939","26939","26939","0.0019253853242844343","0.0019253853242844343","0.0019253853242844343"
"663","26974","26974","26974","0.0013098449126118794","0.0013098449126118794","0.0013098449126118794","26974","26974","26974","0.0018907396588474512","0.0018907396588474512","0.0018907396588474512"
"664","27009","27009","27009","0.0010942122535197996","0.0010942122535197996","0.0010942122535197996","27009","27009","27009","0.0017629544745432213","0.0017629544745432213","0.0017629544745432213"
"665","27044","27044","27044","0.0009809690091060475","0.0009809690091060475","0.0009809690091060475","27044","27044","27044","0.001218518169480376","0.001218518169480376","0.001218518169480376"
"666","27079","27079","27079","0.0009557450830470771","0.0009557450830470771","0.0009557450830470771","27079","27079","27079","0.001629097925615497","0.001629097925615497","0.001629097925615497"
"667","27114","27114","27114","0.000971153742284514","0.000971153742284514","0.000971153742284514","27114","27114","27114","0.001064296011463739","0.001064296011463739","0.001064296011463739"
"668","27149","27149","27149","0.0009012149239424616","0.0009012149239424616","0.0009012149239424616","27149","27149","27149","0.0018138723244192079","0.0018138723244192079","0.0018138723244192079"
"669","27184","27184","27184","0.0010075868340209126","0.0010075868340209126","0.0010075868340209126","27184","27184","27184","0.0019524176605045795","0.0019524176605045795","0.0019524176605045795"
"670","27219","27219","27219","0.0009038094285642728","0.0009038094285642728","0.0009038094285642728","27219","27219","27219","0.001793334653484635","0.001793334653484635","0.001793334653484635"
"671","27254","27254","27254","0.0010769104192149825","0.0010769104192149825","0.0010769104192149825","27254","27254","27254","0.001866109247202985","0.001866109247202985","0.001866109247202985"
"672","27289","27289","27289","0.0011456085339887068","0.0011456085339887068","0.0011456085339887068","27289","27289","27289","0.00195729079132434","0.00195729079132434","0.00195729079132434"
"673","27324","27324","27324","0.0011402486125007272","0.0011402486125007272","0.0011402486125007272","27324","27324","27324","0.001119308450142853","0.001119308450142853","0.001119308450142853"
"674","27359","27359","27359","0.0009647173574194312","0.0009647173574194312","0.0009647173574194312","27359","27359","27359","0.001870108681032434","0.001870108681032434","0.001870108681032434"
"675","27394","27394","27394","0.0013272047945065424","0.0013272047945065424","0.0013272047945065424","27394","27394","27394","0.00219990752520971","0.00219990752520971","0.00219990752520971"
"676","27429","27429","27429","0.0011264290806138888","0.0011264290806138888","0.0011264290806138888","27429","27429","27429","0.002373879717197269","0.002373879717197269","0.002373879717197269"
"677","27464","27464","27464","0.0010905945164267905","0.0010905945164267905","0.0010905945164267905","27464","27464","27464","0.0023076467914506793","0.0023076467914506793","0.0023076467914506793"
"678","27499","27499","27499","0.0010657225211616606","0.0010657225211616606","0.0010657225211616606","27499","27499","27499","0.000996336355456151","0.000996336355456151","0.000996336355456151"
"679","27534","27534","27534","0.0009950415042112581","0.0009950415042112581","0.0009950415042112581","27534","27534","27534","0.002359350793994963","0.002359350793994963","0.002359350793994963"
"680","27569","27569","27569","0.03391227209067438","0.03391227209067438","0.03391227209067438","27569","27569","27569","0.0023568703181808814","0.0023568703181808814","0.0023568703181808814"
"681","27604","27604","27604","0.0012558470334624872","0.0012558470334624872","0.0012558470334624872","27604","27604","27604","0.003000882366904989","0.003000882366904989","0.003000882366904989"
"682","27639","27639","27639","9652.58494864231","9652.58494864231","9652.58494864231","27639","27639","27639","0.0030472885991912335","0.0030472885991912335","0.0030472885991912335"
"683","27674","27674","27674","0.0010861576738534495","0.0010861576738534495","0.0010861576738534495","27674","27674","27674","0.0011040800891350955","0.0011040800891350955","0.0011040800891350955"
"684","27709","27709","27709","0.0012316607753746212","0.0012316607753746212","0.0012316607753746212","27709","27709","27709","0.0011998383270110935","0.0011998383270110935","0.0011998383270110935"
"685","27744","27744","27744","0.0030351752939168364","0.0030351752939168364","0.0030351752939168364","27744","27744","27744","0.002748410595813766","0.002748410595813766","0.002748410595813766"
"686","27779","27779","27779","4.185620259624557","4.185620259624557","4.185620259624557","27779","27779","27779","0.0027639663603622466","0.0027639663603622466","0.0027639663603622466"
"687","27814","27814","27814","0.00156441553554032","0.00156441553554032","0.00156441553554032","27814","27814","27814","0.002770402206806466","0.002770402206806466","0.002770402206806466"
"688","27849","27849","27849","0.0016407691146014258","0.0016407691146014258","0.0016407691146014258","27849","27849","27849","0.001120097324019298","0.001120097324019298","0.001120097324019298"
"689","27884","27884","27884","0.0010609501332510263","0.0010609501332510263","0.0010609501332510263","27884","27884","27884","0.002512253326131031","0.002512253326131031","0.002512253326131031"
"690","27919","27919","27919","0.001026799356623087","0.001026799356623087","0.001026799356623087","27919","27919","27919","0.0021969110530335456","0.0021969110530335456","0.0021969110530335456"
"691","27954","27954","27954","0.001069302852556575","0.001069302852556575","0.001069302852556575","27954","27954","27954","0.0017335445154458284","0.0017335445154458284","0.0017335445154458284"
"692","27989","27989","27989","0.001081719710782636","0.001081719710782636","0.001081719710782636","27989","27989","27989","0.002830976009136066","0.002830976009136066","0.002830976009136066"
"693","28024","28024","28024","0.0011444489937275648","0.0011444489937275648","0.0011444489937275648","28024","28024","28024","0.002371264636167325","0.002371264636167325","0.002371264636167325"
"694","28059","28059","28059","0.0011896200885530561","0.0011896200885530561","0.0011896200885530561","28059","28059","28059","0.002054999233223498","0.002054999233223498","0.002054999233223498"
"695","28094","28094","28094","0.001029767758154776","0.001029767758154776","0.001029767758154776","28094","28094","28094","0.0025226466241292655","0.0025226466241292655","0.0025226466241292655"
"696","28129","28129","28129","0.0013592666073236614","0.0013592666073236614","0.0013592666073236614","28129","28129","28129","0.002878275408875197","0.002878275408875197","0.002878275408875197"
"697","28164","28164","28164","0.0013380105374380946","0.0013380105374380946","0.0013380105374380946","28164","28164","28164","0.0021587586088571697","0.0021587586088571697","0.0021587586088571697"
"698","28199","28199","28199","0.0013214269274612889","0.0013214269274612889","0.0013214269274612889","28199","28199","28199","0.002399531251285225","0.002399531251285225","0.002399531251285225"
"699","28234","28234","28234","0.001235459596500732","0.001235459596500732","0.001235459596500732","28234","28234","28234","0.0029656973492819816","0.0029656973492819816","0.0029656973492819816"
"700","28269","28269","28269","0.0015126391517696902","0.0015126391517696902","0.0015126391517696902","28269","28269","28269","0.0013932867150288075","0.0013932867150288075","0.0013932867150288075"
"701","28304","28304","28304","0.0008946778398239985","0.0008946778398239985","0.0008946778398239985","28304","28304","28304","0.003234069445170462","0.003234069445170462","0.003234069445170462"
"702","28339","28339","28339","0.0009300334058934823","0.0009300334058934823","0.0009300334058934823","28339","28339","28339","0.0010862521594390273","0.0010862521594390273","0.0010862521594390273"
"703","28374","28374","28374","0.0011033890768885612","0.0011033890768885612","0.0011033890768885612","28374","28374","28374","0.0037033413245808333","0.0037033413245808333","0.0037033413245808333"
"704","28409","28409","28409","0.0010917174367932603","0.0010917174367932603","0.0010917174367932603","28409","28409","28409","0.003668349760118872","0.003668349760118872","0.003668349760118872"
"705","28821","28821","28821","0.0008692502306075767","0.0008692502306075767","0.0008692502306075767","28821","28821","28821","0.0010849493992282078","0.0010849493992282078","0.0010849493992282078"
"706","28856","28856","28856","0.001129271971876733","0.001129271971876733","0.001129271971876733","28856","28856","28856","0.004236969689372927","0.004236969689372927","0.004236969689372927"
"707","28891","28891","28891","0.0013103490782668814","0.0013103490782668814","0.0013103490782668814","28891","28891","28891","0.0033495074894744903","0.0033495074894744903","0.0033495074894744903"
"708","28926","28926","28926","0.0011684845376294106","0.0011684845376294106","0.0011684845376294106","28926","28926","28926","0.004562804097076878","0.004562804097076878","0.004562804097076878"
"709","28961","28961","28961","0.0010594617779133841","0.0010594617779133841","0.0010594617779133841","28961","28961","28961","0.00383151913410984","0.00383151913410984","0.00383151913410984"
"710","28996","28996","28996","0.001011211636068765","0.001011211636068765","0.001011211636068765","28996","28996","28996","0.004107807675609365","0.004107807675609365","0.004107807675609365"
"711","29031","29031","29031","0.0011456676293164492","0.0011456676293164492","0.0011456676293164492","29031","29031","29031","0.005414993909653276","0.005414993909653276","0.005414993909653276"
"712","29066","29066","29066","0.001124095702834893","0.001124095702834893","0.001124095702834893","29066","29066","29066","0.004473090462852269","0.004473090462852269","0.004473090462852269"
"713","29101","29101","29101","0.0010024043222074397","0.0010024043222074397","0.0010024043222074397","29101","29101","29101","0.004744319070596248","0.004744319070596248","0.004744319070596248"
"714","29136","29136","29136","0.0011270722752669826","0.0011270722752669826","0.0011270722752669826","29136","29136","29136","0.003959952853620052","0.003959952853620052","0.003959952853620052"
"715","29171","29171","29171","0.0010121462255483493","0.0010121462255483493","0.0010121462255483493","29171","29171","29171","0.007014416216406971","0.007014416216406971","0.007014416216406971"
"716","29206","29206","29206","0.0008047697047004476","0.0008047697047004476","0.0008047697047004476","29206","29206","29206","0.0030416722875088453","0.0030416722875088453","0.0030416722875088453"
"717","29241","29241","29241","0.0008284263094537891","0.0008284263094537891","0.0008284263094537891","29241","29241","29241","0.006784755853004754","0.006784755853004754","0.006784755853004754"
"718","29276","29276","29276","0.0008228807128034532","0.0008228807128034532","0.0008228807128034532","29276","29276","29276","0.00980833318317309","0.00980833318317309","0.00980833318317309"
"719","29311","29311","29311","0.0008411713060922921","0.0008411713060922921","0.0008411713060922921","29311","29311","29311","0.004255511739756912","0.004255511739756912","0.004255511739756912"
"720","29346","29346","29346","0.0008564066592953168","0.0008564066592953168","0.0008564066592953168","29346","29346","29346","0.008988537068944424","0.008988537068944424","0.008988537068944424"
"721","29381","29381","29381","0.0009122487681452185","0.0009122487681452185","0.0009122487681452185","29381","29381","29381","0.004826415213756263","0.004826415213756263","0.004826415213756263"
"722","29416","29416","29416","0.0008792224252829328","0.0008792224252829328","0.0008792224252829328","29416","29416","29416","0.0014394387981155887","0.0014394387981155887","0.0014394387981155887"
"723","29451","29451","29451","0.0008882546098902822","0.0008882546098902822","0.0008882546098902822","29451","29451","29451","0.006396342825610191","0.006396342825610191","0.006396342825610191"
"724","29486","29486","29486","0.0008924486755859107","0.0008924486755859107","0.0008924486755859107","29486","29486","29486","0.003943407675251365","0.003943407675251365","0.003943407675251365"
"725","29521","29521","29521","0.0008357668557437137","0.0008357668557437137","0.0008357668557437137","29521","29521","29521","0.008220056944992393","0.008220056944992393","0.008220056944992393"
"726","29556","29556","29556","0.0008520652118022554","0.0008520652118022554","0.0008520652118022554","29556","29556","29556","0.006693776755128056","0.006693776755128056","0.006693776755128056"
"727","29591","29591","29591","0.0008923980276449583","0.0008923980276449583","0.0008923980276449583","29591","29591","29591","0.004812360130017623","0.004812360130017623","0.004812360130017623"
"728","29626","29626","29626","0.0009783522327779792","0.0009783522327779792","0.0009783522327779792","29626","29626","29626","0.010507966100703925","0.010507966100703925","0.010507966100703925"
"729","29661","29661","29661","0.0009383879005326889","0.0009383879005326889","0.0009383879005326889","29661","29661","29661","0.009638492949306965","0.009638492949306965","0.009638492949306965"
"730","29696","29696","29696","0.001044584932969883","0.001044584932969883","0.001044584932969883","29696","29696","29696","0.01280156895518303","0.01280156895518303","0.01280156895518303"
"731","29731","29731","29731","0.000774266678490676","0.000774266678490676","0.000774266678490676","29731","29731","29731","0.0013958027120679617","0.0013958027120679617","0.0013958027120679617"
"732","29766","29766","29766","0.0008371110598091036","0.0008371110598091036","0.0008371110598091036","29766","29766","29766","0.006579343695193529","0.006579343695193529","0.006579343695193529"
"733","29801","29801","29801","0.0009238859638571739","0.0009238859638571739","0.0009238859638571739","29801","29801","29801","0.013347176485694945","0.013347176485694945","0.013347176485694945"
"734","29836","29836","29836","0.00075440409273142","0.00075440409273142","0.00075440409273142","29836","29836","29836","0.01734212297014892","0.01734212297014892","0.01734212297014892"
"735","29871","29871","29871","0.0008841534581733868","0.0008841534581733868","0.0008841534581733868","29871","29871","29871","0.0064448919729329646","0.0064448919729329646","0.0064448919729329646"
"736","29906","29906","29906","0.0009299492157879286","0.0009299492157879286","0.0009299492157879286","29906","29906","29906","0.014019093592651188","0.014019093592651188","0.014019093592651188"
"737","29941","29941","29941","0.001056457775121089","0.001056457775121089","0.001056457775121089","29941","29941","29941","0.0011662967008305714","0.0011662967008305714","0.0011662967008305714"
"738","29976","29976","29976","0.0008445816347375512","0.0008445816347375512","0.0008445816347375512","29976","29976","29976","0.014469230198301375","0.014469230198301375","0.014469230198301375"
"739","30011","30011","30011","0.0010103315144078806","0.0010103315144078806","0.0010103315144078806","30011","30011","30011","0.007819727383321151","0.007819727383321151","0.007819727383321151"
"740","30046","30046","30046","0.0009045004335348494","0.0009045004335348494","0.0009045004335348494","30046","30046","30046","0.009392164356540889","0.009392164356540889","0.009392164356540889"
"741","30081","30081","30081","0.0009190248820232227","0.0009190248820232227","0.0009190248820232227","30081","30081","30081","0.021749243140220642","0.021749243140220642","0.021749243140220642"
"742","30116","30116","30116","0.0011118977272417396","0.0011118977272417396","0.0011118977272417396","30116","30116","30116","0.011577217665035278","0.011577217665035278","0.011577217665035278"
"743","30151","30151","30151","0.0010651171032804996","0.0010651171032804996","0.0010651171032804996","30151","30151","30151","0.017781727015972137","0.017781727015972137","0.017781727015972137"
"744","30186","30186","30186","0.001118151776609011","0.001118151776609011","0.001118151776609011","30186","30186","30186","0.022775323945097625","0.022775323945097625","0.022775323945097625"
"745","30221","30221","30221","0.0007839451791369356","0.0007839451791369356","0.0007839451791369356","30221","30221","30221","0.011671986023429781","0.011671986023429781","0.011671986023429781"
"746","30256","30256","30256","0.0007357663853326812","0.0007357663853326812","0.0007357663853326812","30256","30256","30256","0.012321758491452783","0.012321758491452783","0.012321758491452783"
"747","30291","30291","30291","0.0007338960422202945","0.0007338960422202945","0.0007338960422202945","30291","30291","30291","0.02076034899801016","0.02076034899801016","0.02076034899801016"
"748","30326","30326","30326","0.0007518054044339806","0.0007518054044339806","0.0007518054044339806","30326","30326","30326","0.013900978490710258","0.013900978490710258","0.013900978490710258"
"749","30361","30361","30361","0.0009716793938423507","0.0009716793938423507","0.0009716793938423507","30361","30361","30361","0.0012881339935120195","0.0012881339935120195","0.0012881339935120195"
"750","30396","30396","30396","0.0009778357416507788","0.0009778357416507788","0.0009778357416507788","30396","30396","30396","0.012868158286437392","0.012868158286437392","0.012868158286437392"
"751","30431","30431","30431","0.0008092776188277639","0.0008092776188277639","0.0008092776188277639","30431","30431","30431","0.009627841238398105","0.009627841238398105","0.009627841238398105"
"752","30466","30466","30466","0.0010052232828456908","0.0010052232828456908","0.0010052232828456908","30466","30466","30466","0.010364260408096015","0.010364260408096015","0.010364260408096015"
"753","30501","30501","30501","0.0010500865610083565","0.0010500865610083565","0.0010500865610083565","30501","30501","30501","0.013358248281292617","0.013358248281292617","0.013358248281292617"
"754","30536","30536","30536","0.001149597614130471","0.001149597614130471","0.001149597614130471","30536","30536","30536","0.006697294535115361","0.006697294535115361","0.006697294535115361"
"755","30571","30571","30571","0.0009741697795107029","0.0009741697795107029","0.0009741697795107029","30571","30571","30571","0.012954674777574837","0.012954674777574837","0.012954674777574837"
"756","30606","30606","30606","0.0009474622347624972","0.0009474622347624972","0.0009474622347624972","30606","30606","30606","0.00906872475752607","0.00906872475752607","0.00906872475752607"
"757","30641","30641","30641","0.0010042714275186881","0.0010042714275186881","0.0010042714275186881","30641","30641","30641","0.0145694277016446","0.0145694277016446","0.0145694277016446"
"758","30676","30676","30676","0.0009159838737105019","0.0009159838737105019","0.0009159838737105019","30676","30676","30676","0.010844021569937468","0.010844021569937468","0.010844021569937468"
"759","30711","30711","30711","0.0011122651194455102","0.0011122651194455102","0.0011122651194455102","30711","30711","30711","0.005914625304285437","0.005914625304285437","0.005914625304285437"
"760","30746","30746","30746","0.0010320630244677886","0.0010320630244677886","0.0010320630244677886","30746","30746","30746","0.013740839436650276","0.013740839436650276","0.013740839436650276"
"761","30781","30781","30781","0.0008364544628420845","0.0008364544628420845","0.0008364544628420845","30781","30781","30781","0.02191749744815752","0.02191749744815752","0.02191749744815752"
"762","30816","30816","30816","0.0011755277591873892","0.0011755277591873892","0.0011755277591873892","30816","30816","30816","0.007821649662218988","0.007821649662218988","0.007821649662218988"
"763","30851","30851","30851","0.0009408247788087465","0.0009408247788087465","0.0009408247788087465","30851","30851","30851","0.011185681505594403","0.011185681505594403","0.011185681505594403"
"764","30886","30886","30886","0.0009310552486567758","0.0009310552486567758","0.0009310552486567758","30886","30886","30886","0.02824968716595322","0.02824968716595322","0.02824968716595322"
"765","30921","30921","30921","0.0009073863038793206","0.0009073863038793206","0.0009073863038793206","30921","30921","30921","0.0014568814513040707","0.0014568814513040707","0.0014568814513040707"
"766","30956","30956","30956","0.0009455775434616953","0.0009455775434616953","0.0009455775434616953","30956","30956","30956","0.011964105418883264","0.011964105418883264","0.011964105418883264"
"767","30991","30991","30991","0.0009639130003051832","0.0009639130003051832","0.0009639130003051832","30991","30991","30991","0.012928535114042461","0.012928535114042461","0.012928535114042461"
"768","31026","31026","31026","0.0008994795571197756","0.0008994795571197756","0.0008994795571197756","31026","31026","31026","0.007585164858028293","0.007585164858028293","0.007585164858028293"
"769","31438","31438","31438","0.0009252596064470708","0.0009252596064470708","0.0009252596064470708","31438","31438","31438","0.0011183896422153339","0.0011183896422153339","0.0011183896422153339"
"770","31473","31473","31473","0.0011141756549477577","0.0011141756549477577","0.0011141756549477577","31473","31473","31473","0.0077143285307101905","0.0077143285307101905","0.0077143285307101905"
"771","31508","31508","31508","0.000976823859673459","0.000976823859673459","0.000976823859673459","31508","31508","31508","0.009840626502409577","0.009840626502409577","0.009840626502409577"
"772","31543","31543","31543","0.0008810939398244955","0.0008810939398244955","0.0008810939398244955","31543","31543","31543","0.010617446794640273","0.010617446794640273","0.010617446794640273"
"773","31578","31578","31578","0.0010038607870228589","0.0010038607870228589","0.0010038607870228589","31578","31578","31578","0.010996476514264941","0.010996476514264941","0.010996476514264941"
"774","31613","31613","31613","0.0008881339381332509","0.0008881339381332509","0.0008881339381332509","31613","31613","31613","0.012061017798259854","0.012061017798259854","0.012061017798259854"
"775","31648","31648","31648","0.0009983602503780276","0.0009983602503780276","0.0009983602503780276","31648","31648","31648","0.012820769101381302","0.012820769101381302","0.012820769101381302"
"776","31683","31683","31683","0.0008147471962729469","0.0008147471962729469","0.0008147471962729469","31683","31683","31683","0.00524542445782572","0.00524542445782572","0.00524542445782572"
"777","31718","31718","31718","0.0009681139417807572","0.0009681139417807572","0.0009681139417807572","31718","31718","31718","0.015410355757921934","0.015410355757921934","0.015410355757921934"
"778","31753","31753","31753","0.0009050402222783305","0.0009050402222783305","0.0009050402222783305","31753","31753","31753","0.0039105779433157295","0.0039105779433157295","0.0039105779433157295"
"779","31788","31788","31788","0.0008401720333495177","0.0008401720333495177","0.0008401720333495177","31788","31788","31788","0.005822486302349716","0.005822486302349716","0.005822486302349716"
"780","31823","31823","31823","0.0010450163754285313","0.0010450163754285313","0.0010450163754285313","31823","31823","31823","0.022253924049437046","0.022253924049437046","0.022253924049437046"
"781","31858","31858","31858","0.0009026962434290908","0.0009026962434290908","0.0009026962434290908","31858","31858","31858","0.0015372904890682548","0.0015372904890682548","0.0015372904890682548"
"782","31893","31893","31893","0.0009809203183976933","0.0009809203183976933","0.0009809203183976933","31893","31893","31893","0.005319414893165231","0.005319414893165231","0.005319414893165231"
"783","31928","31928","31928","0.0009675015244283713","0.0009675015244283713","0.0009675015244283713","31928","31928","31928","0.007771144853904843","0.007771144853904843","0.007771144853904843"
"784","31963","31963","31963","0.000880668820173014","0.000880668820173014","0.000880668820173014","31963","31963","31963","0.0013942317455075681","0.0013942317455075681","0.0013942317455075681"
"785","31998","31998","31998","0.0010008181852754205","0.0010008181852754205","0.0010008181852754205","31998","31998","31998","0.0014287255035014823","0.0014287255035014823","0.0014287255035014823"
"786","32033","32033","32033","0.00105795592389768","0.00105795592389768","0.00105795592389768","32033","32033","32033","0.007354811648838222","0.007354811648838222","0.007354811648838222"
"787","32068","32068","32068","0.0009569746616762131","0.0009569746616762131","0.0009569746616762131","32068","32068","32068","0.005888018698897213","0.005888018698897213","0.005888018698897213"
"788","32103","32103","32103","0.0010778731157188304","0.0010778731157188304","0.0010778731157188304","32103","32103","32103","0.005525339947780594","0.005525339947780594","0.005525339947780594"
"789","32138","32138","32138","0.0008658096194267273","0.0008658096194267273","0.0008658096194267273","32138","32138","32138","0.0011660903255688027","0.0011660903255688027","0.0011660903255688027"
"790","32173","32173","32173","0.0008182597666746005","0.0008182597666746005","0.0008182597666746005","32173","32173","32173","0.007614611473400146","0.007614611473400146","0.007614611473400146"
"791","32208","32208","32208","0.0007445282753906213","0.0007445282753906213","0.0007445282753906213","32208","32208","32208","0.006896859558764845","0.006896859558764845","0.006896859558764845"
"792","32243","32243","32243","0.0007274614399648272","0.0007274614399648272","0.0007274614399648272","32243","32243","32243","0.005991175246890634","0.005991175246890634","0.005991175246890634"
"793","32278","32278","32278","0.0007421637783409096","0.0007421637783409096","0.0007421637783409096","32278","32278","32278","0.008684981730766594","0.008684981730766594","0.008684981730766594"
"794","32313","32313","32313","0.0007615768045070581","0.0007615768045070581","0.0007615768045070581","32313","32313","32313","0.010745818843133748","0.010745818843133748","0.010745818843133748"
