"train/global_step","[paper]GRPO_online - _step","[paper]GRPO_online - _step__MIN","[paper]GRPO_online - _step__MAX","[paper]GRPO_online - train/sts_var/ratio_pEqQ","[paper]GRPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GRPO_online - train/sts_var/ratio_pEqQ__MAX","[paper]GEPO_online - _step","[paper]GEPO_online - _step__MIN","[paper]GEPO_online - _step__MAX","[paper]GEPO_online - train/sts_var/ratio_pEqQ","[paper]GEPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GEPO_online - train/sts_var/ratio_pEqQ__MAX","[paper]GSPO_online - _step","[paper]GSPO_online - _step__MIN","[paper]GSPO_online - _step__MAX","[paper]GSPO_online - train/sts_var/ratio_pEqQ","[paper]GSPO_online - train/sts_var/ratio_pEqQ__MIN","[paper]GSPO_online - train/sts_var/ratio_pEqQ__MAX"
"726","24526","24526","24526","0.01045073734712787","0.01045073734712787","0.01045073734712787","24526","24526","24526","0.004264271163265221","0.004264271163265221","0.004264271163265221","24526","24526","24526","0.0033888937014125986","0.0033888937014125986","0.0033888937014125986"
"727","24555","24555","24555","0.022998197528067976","0.022998197528067976","0.022998197528067976","24555","24555","24555","0.009840025057201274","0.009840025057201274","0.009840025057201274","24555","24555","24555","0.005800937593448907","0.005800937593448907","0.005800937593448907"
"728","24584","24584","24584","0.013756929780356586","0.013756929780356586","0.013756929780356586","24584","24584","24584","0.002790918377286289","0.002790918377286289","0.002790918377286289","24584","24584","24584","0.0027231090862187557","0.0027231090862187557","0.0027231090862187557"
"729","24613","24613","24613","0.012585768767166883","0.012585768767166883","0.012585768767166883","24613","24613","24613","0.005340225950931199","0.005340225950931199","0.005340225950931199","24613","24613","24613","0.0037642177485395223","0.0037642177485395223","0.0037642177485395223"
"730","24642","24642","24642","0.010831651045009494","0.010831651045009494","0.010831651045009494","24642","24642","24642","0.0029758274904452264","0.0029758274904452264","0.0029758274904452264","24642","24642","24642","0.004609814073774032","0.004609814073774032","0.004609814073774032"
"731","24671","24671","24671","0.014954078826121986","0.014954078826121986","0.014954078826121986","24671","24671","24671","0.0052806448948103935","0.0052806448948103935","0.0052806448948103935","24671","24671","24671","0.004377714081783779","0.004377714081783779","0.004377714081783779"
"732","24700","24700","24700","0.007410500227706507","0.007410500227706507","0.007410500227706507","24700","24700","24700","0.002782159948765184","0.002782159948765184","0.002782159948765184","24700","24700","24700","0.0029587760800495744","0.0029587760800495744","0.0029587760800495744"
"733","24729","24729","24729","0.022886924678459764","0.022886924678459764","0.022886924678459764","24729","24729","24729","0.007308630069019273","0.007308630069019273","0.007308630069019273","24729","24729","24729","0.009355738497106358","0.009355738497106358","0.009355738497106358"
"734","24758","24758","24758","0.030462173279374838","0.030462173279374838","0.030462173279374838","24758","24758","24758","0.012713698495645076","0.012713698495645076","0.012713698495645076","24758","24758","24758","0.008511112246196717","0.008511112246196717","0.008511112246196717"
"735","24787","24787","24787","0.009122727409703657","0.009122727409703657","0.009122727409703657","24787","24787","24787","0.003266461382736452","0.003266461382736452","0.003266461382736452","24787","24787","24787","0.003501112718367949","0.003501112718367949","0.003501112718367949"
"736","24816","24816","24816","0.011486921226605773","0.011486921226605773","0.011486921226605773","24816","24816","24816","0.004573385420371778","0.004573385420371778","0.004573385420371778","24816","24816","24816","0.005587782885413617","0.005587782885413617","0.005587782885413617"
"737","24996","24996","24996","0.027130942093208432","0.027130942093208432","0.027130942093208432","24996","24996","24996","0.011497744475491345","0.011497744475491345","0.011497744475491345","24996","24996","24996","0.009009879780933261","0.009009879780933261","0.009009879780933261"
"738","25025","25025","25025","0.0254224156960845","0.0254224156960845","0.0254224156960845","25025","25025","25025","0.013627246633404866","0.013627246633404866","0.013627246633404866","25025","25025","25025","0.0115711375256069","0.0115711375256069","0.0115711375256069"
"739","25054","25054","25054","0.005963687784969807","0.005963687784969807","0.005963687784969807","25054","25054","25054","0.0018766431421681773","0.0018766431421681773","0.0018766431421681773","25054","25054","25054","0.002788188518024981","0.002788188518024981","0.002788188518024981"
"740","25083","25083","25083","0.012517876457422972","0.012517876457422972","0.012517876457422972","25083","25083","25083","0.005724944960093126","0.005724944960093126","0.005724944960093126","25083","25083","25083","0.00421527138678357","0.00421527138678357","0.00421527138678357"
"741","25112","25112","25112","0.010959923849441111","0.010959923849441111","0.010959923849441111","25112","25112","25112","0.003116445557679981","0.003116445557679981","0.003116445557679981","25112","25112","25112","0.0031958450563251972","0.0031958450563251972","0.0031958450563251972"
"742","25141","25141","25141","0.02003460272680968","0.02003460272680968","0.02003460272680968","25141","25141","25141","0.010470747365616262","0.010470747365616262","0.010470747365616262","25141","25141","25141","0.008733410970307887","0.008733410970307887","0.008733410970307887"
"743","25170","25170","25170","0.01640883507207036","0.01640883507207036","0.01640883507207036","25170","25170","25170","0.0036533839847834315","0.0036533839847834315","0.0036533839847834315","25170","25170","25170","0.0051739968184847385","0.0051739968184847385","0.0051739968184847385"
"744","25199","25199","25199","0.02195490023586899","0.02195490023586899","0.02195490023586899","25199","25199","25199","0.010642466193530709","0.010642466193530709","0.010642466193530709","25199","25199","25199","0.009112588944844902","0.009112588944844902","0.009112588944844902"
"745","25228","25228","25228","0.02433322073193267","0.02433322073193267","0.02433322073193267","25228","25228","25228","0.008946706511778757","0.008946706511778757","0.008946706511778757","25228","25228","25228","0.007190631280536763","0.007190631280536763","0.007190631280536763"
"746","25257","25257","25257","0.02430310775525868","0.02430310775525868","0.02430310775525868","25257","25257","25257","0.012268659193068743","0.012268659193068743","0.012268659193068743","25257","25257","25257","0.009031926572788507","0.009031926572788507","0.009031926572788507"
"747","25286","25286","25286","0.01275126650580205","0.01275126650580205","0.01275126650580205","25286","25286","25286","0.0034870281670009717","0.0034870281670009717","0.0034870281670009717","25286","25286","25286","0.0030484875314868987","0.0030484875314868987","0.0030484875314868987"
"748","25315","25315","25315","0.01286056567914784","0.01286056567914784","0.01286056567914784","25315","25315","25315","0.003465116038569249","0.003465116038569249","0.003465116038569249","25315","25315","25315","0.002855225517123472","0.002855225517123472","0.002855225517123472"
"749","25344","25344","25344","0.009686123783467337","0.009686123783467337","0.009686123783467337","25344","25344","25344","0.002081763159367256","0.002081763159367256","0.002081763159367256","25344","25344","25344","0.002638330523041077","0.002638330523041077","0.002638330523041077"
"750","25373","25373","25373","0.017528067633975297","0.017528067633975297","0.017528067633975297","25373","25373","25373","0.00600050191860646","0.00600050191860646","0.00600050191860646","25373","25373","25373","0.007093256805092096","0.007093256805092096","0.007093256805092096"
"751","25402","25402","25402","0.011006610991898924","0.011006610991898924","0.011006610991898924","25402","25402","25402","0.0015071873203851283","0.0015071873203851283","0.0015071873203851283","25402","25402","25402","0.0015730759278085316","0.0015730759278085316","0.0015730759278085316"
"752","25431","25431","25431","0.011849661852465943","0.011849661852465943","0.011849661852465943","25431","25431","25431","0.004230433591146721","0.004230433591146721","0.004230433591146721","25431","25431","25431","0.0035431918877293356","0.0035431918877293356","0.0035431918877293356"
"753","25460","25460","25460","0.02980587282218039","0.02980587282218039","0.02980587282218039","25460","25460","25460","0.008543664298485965","0.008543664298485965","0.008543664298485965","25460","25460","25460","0.00881606905022636","0.00881606905022636","0.00881606905022636"
"754","25489","25489","25489","0.011811331321951002","0.011811331321951002","0.011811331321951002","25489","25489","25489","0.0032001854851841927","0.0032001854851841927","0.0032001854851841927","25489","25489","25489","0.0033885406446643174","0.0033885406446643174","0.0033885406446643174"
"755","25518","25518","25518","0.014474196170340292","0.014474196170340292","0.014474196170340292","25518","25518","25518","0.007061492156935856","0.007061492156935856","0.007061492156935856","25518","25518","25518","0.006438509823055938","0.006438509823055938","0.006438509823055938"
"756","25547","25547","25547","0.030796318082138896","0.030796318082138896","0.030796318082138896","25547","25547","25547","0.011500016553327441","0.011500016553327441","0.011500016553327441","25547","25547","25547","0.012344561982899904","0.012344561982899904","0.012344561982899904"
"757","25576","25576","25576","0.016428129834821448","0.016428129834821448","0.016428129834821448","25576","25576","25576","0.004604904388543218","0.004604904388543218","0.004604904388543218","25576","25576","25576","0.004935151620884426","0.004935151620884426","0.004935151620884426"
"758","25605","25605","25605","0.0143999841529876","0.0143999841529876","0.0143999841529876","25605","25605","25605","0.006679290992906317","0.006679290992906317","0.006679290992906317","25605","25605","25605","0.005133824946824461","0.005133824946824461","0.005133824946824461"
"759","25634","25634","25634","0.024896950868424028","0.024896950868424028","0.024896950868424028","25634","25634","25634","0.005906521220822469","0.005906521220822469","0.005906521220822469","25634","25634","25634","0.006302995607256889","0.006302995607256889","0.006302995607256889"
"760","25663","25663","25663","0.02122942649293691","0.02122942649293691","0.02122942649293691","25663","25663","25663","0.007255809017806314","0.007255809017806314","0.007255809017806314","25663","25663","25663","0.006894290454511065","0.006894290454511065","0.006894290454511065"
"761","25692","25692","25692","0.021562300593359396","0.021562300593359396","0.021562300593359396","25692","25692","25692","0.006612507815589197","0.006612507815589197","0.006612507815589197","25692","25692","25692","0.007899227402958786","0.007899227402958786","0.007899227402958786"
"762","25721","25721","25721","0.01808912627166137","0.01808912627166137","0.01808912627166137","25721","25721","25721","0.00496570593531942","0.00496570593531942","0.00496570593531942","25721","25721","25721","0.004272930498700589","0.004272930498700589","0.004272930498700589"
"763","25750","25750","25750","0.03023488144390285","0.03023488144390285","0.03023488144390285","25750","25750","25750","0.014090452226810157","0.014090452226810157","0.014090452226810157","25750","25750","25750","0.010435166157549247","0.010435166157549247","0.010435166157549247"
"764","25779","25779","25779","0.007869735680287704","0.007869735680287704","0.007869735680287704","25779","25779","25779","0.002209020298323594","0.002209020298323594","0.002209020298323594","25779","25779","25779","0.0032244766189251095","0.0032244766189251095","0.0032244766189251095"
"765","25808","25808","25808","0.015678957366617396","0.015678957366617396","0.015678957366617396","25808","25808","25808","0.007082221287419088","0.007082221287419088","0.007082221287419088","25808","25808","25808","0.005408771950897062","0.005408771950897062","0.005408771950897062"
"766","25837","25837","25837","0.01801508932840079","0.01801508932840079","0.01801508932840079","25837","25837","25837","0.009216738006216474","0.009216738006216474","0.009216738006216474","25837","25837","25837","0.006930276227649301","0.006930276227649301","0.006930276227649301"
"767","25866","25866","25866","0.02799178147688508","0.02799178147688508","0.02799178147688508","25866","25866","25866","0.009967807178327348","0.009967807178327348","0.009967807178327348","25866","25866","25866","0.007525920118496288","0.007525920118496288","0.007525920118496288"
"768","25895","25895","25895","0.010421475482871756","0.010421475482871756","0.010421475482871756","25895","25895","25895","0.0024824594584060833","0.0024824594584060833","0.0024824594584060833","25895","25895","25895","0.0023086660003173165","0.0023086660003173165","0.0023086660003173165"
"769","26075","26075","26075","0.019802824594080448","0.019802824594080448","0.019802824594080448","26075","26075","26075","0.006643199623795226","0.006643199623795226","0.006643199623795226","26075","26075","26075","0.007513148739235476","0.007513148739235476","0.007513148739235476"
"770","26104","26104","26104","0.013750355807133019","0.013750355807133019","0.013750355807133019","26104","26104","26104","0.004835993691813201","0.004835993691813201","0.004835993691813201","26104","26104","26104","0.004906725225737318","0.004906725225737318","0.004906725225737318"
"771","26133","26133","26133","0.025123506551608443","0.025123506551608443","0.025123506551608443","26133","26133","26133","0.012587906094267964","0.012587906094267964","0.012587906094267964","26133","26133","26133","0.008823684831440914","0.008823684831440914","0.008823684831440914"
"772","26162","26162","26162","0.019136529503157362","0.019136529503157362","0.019136529503157362","26162","26162","26162","0.007679845468373969","0.007679845468373969","0.007679845468373969","26162","26162","26162","0.007903023157268763","0.007903023157268763","0.007903023157268763"
"773","26191","26191","26191","0.016058912326116115","0.016058912326116115","0.016058912326116115","26191","26191","26191","0.009703681869723368","0.009703681869723368","0.009703681869723368","26191","26191","26191","0.007926052370748948","0.007926052370748948","0.007926052370748948"
"774","26220","26220","26220","0.02364025346469134","0.02364025346469134","0.02364025346469134","26220","26220","26220","0.00972871610429138","0.00972871610429138","0.00972871610429138","26220","26220","26220","0.008767571620410308","0.008767571620410308","0.008767571620410308"
"775","26249","26249","26249","0.01312373933615163","0.01312373933615163","0.01312373933615163","26249","26249","26249","0.0044868035438412335","0.0044868035438412335","0.0044868035438412335","26249","26249","26249","0.0052832272194791585","0.0052832272194791585","0.0052832272194791585"
"776","26278","26278","26278","0.016572206746786833","0.016572206746786833","0.016572206746786833","26278","26278","26278","0.005973774925223552","0.005973774925223552","0.005973774925223552","26278","26278","26278","0.0041677756162243895","0.0041677756162243895","0.0041677756162243895"
"777","26307","26307","26307","0.011514373181853443","0.011514373181853443","0.011514373181853443","26307","26307","26307","0.004312436474720016","0.004312436474720016","0.004312436474720016","26307","26307","26307","0.003490161005174741","0.003490161005174741","0.003490161005174741"
"778","26336","26336","26336","0.01947758044116199","0.01947758044116199","0.01947758044116199","26336","26336","26336","0.005763512250268832","0.005763512250268832","0.005763512250268832","26336","26336","26336","0.006241187016712502","0.006241187016712502","0.006241187016712502"
"779","26365","26365","26365","0.02258098404854536","0.02258098404854536","0.02258098404854536","26365","26365","26365","0.013010049355216324","0.013010049355216324","0.013010049355216324","26365","26365","26365","0.009226199006661773","0.009226199006661773","0.009226199006661773"
"780","26394","26394","26394","0.012405393674271181","0.012405393674271181","0.012405393674271181","26394","26394","26394","0.008069551273365505","0.008069551273365505","0.008069551273365505","26394","26394","26394","0.006625404785154387","0.006625404785154387","0.006625404785154387"
"781","26423","26423","26423","0.033282358199357986","0.033282358199357986","0.033282358199357986","26423","26423","26423","0.00818378553231014","0.00818378553231014","0.00818378553231014","26423","26423","26423","0.008965706016169861","0.008965706016169861","0.008965706016169861"
"782","26452","26452","26452","0.013350442022783682","0.013350442022783682","0.013350442022783682","26452","26452","26452","0.002233491155493539","0.002233491155493539","0.002233491155493539","26452","26452","26452","0.0014902323673595674","0.0014902323673595674","0.0014902323673595674"
"783","26481","26481","26481","0.02237218734808266","0.02237218734808266","0.02237218734808266","26481","26481","26481","0.010464865161338821","0.010464865161338821","0.010464865161338821","26481","26481","26481","0.00811844173585996","0.00811844173585996","0.00811844173585996"
"784","26510","26510","26510","0.020192421739920974","0.020192421739920974","0.020192421739920974","26510","26510","26510","0.004022303968667984","0.004022303968667984","0.004022303968667984","26510","26510","26510","0.004039116422063671","0.004039116422063671","0.004039116422063671"
"785","26539","26539","26539","0.027026062831282616","0.027026062831282616","0.027026062831282616","26539","26539","26539","0.010762304329546168","0.010762304329546168","0.010762304329546168","26539","26539","26539","0.00693691911874339","0.00693691911874339","0.00693691911874339"
"786","26568","26568","26568","0.027106215828098357","0.027106215828098357","0.027106215828098357","26568","26568","26568","0.010705469932872802","0.010705469932872802","0.010705469932872802","26568","26568","26568","0.01302864687750116","0.01302864687750116","0.01302864687750116"
"787","26597","26597","26597","0.020505824490101077","0.020505824490101077","0.020505824490101077","26597","26597","26597","0.005331696549546905","0.005331696549546905","0.005331696549546905","26597","26597","26597","0.003966032591051771","0.003966032591051771","0.003966032591051771"
"788","26626","26626","26626","0.029747898690402508","0.029747898690402508","0.029747898690402508","26626","26626","26626","0.008140867576003075","0.008140867576003075","0.008140867576003075","26626","26626","26626","0.012040575733408332","0.012040575733408332","0.012040575733408332"
"789","26655","26655","26655","0.023166552186012268","0.023166552186012268","0.023166552186012268","26655","26655","26655","0.006345807392790448","0.006345807392790448","0.006345807392790448","26655","26655","26655","0.0062606922729173675","0.0062606922729173675","0.0062606922729173675"
"790","26684","26684","26684","0.013127199315931648","0.013127199315931648","0.013127199315931648","26684","26684","26684","0.0036417693918338045","0.0036417693918338045","0.0036417693918338045","26684","26684","26684","0.0028751064382959157","0.0028751064382959157","0.0028751064382959157"
"791","26713","26713","26713","0.045338897965848446","0.045338897965848446","0.045338897965848446","26713","26713","26713","0.014814081718213856","0.014814081718213856","0.014814081718213856","26713","26713","26713","0.00930027716094628","0.00930027716094628","0.00930027716094628"
"792","26742","26742","26742","0.02300476084201364","0.02300476084201364","0.02300476084201364","26742","26742","26742","0.026881644123932347","0.026881644123932347","0.026881644123932347","26742","26742","26742","0.004685448075179011","0.004685448075179011","0.004685448075179011"
"793","26771","26771","26771","0.02985633339267224","0.02985633339267224","0.02985633339267224","26771","26771","26771","0.010346589901018888","0.010346589901018888","0.010346589901018888","26771","26771","26771","0.007458401552867144","0.007458401552867144","0.007458401552867144"
"794","26800","26800","26800","0.013259880972327664","0.013259880972327664","0.013259880972327664","26800","26800","26800","0.004041566629894078","0.004041566629894078","0.004041566629894078","26800","26800","26800","0.004243999574100599","0.004243999574100599","0.004243999574100599"
"795","26829","26829","26829","0.02481509897916112","0.02481509897916112","0.02481509897916112","26829","26829","26829","0.006622733166295802","0.006622733166295802","0.006622733166295802","26829","26829","26829","0.004635714747564634","0.004635714747564634","0.004635714747564634"
"796","26858","26858","26858","0.025935058016330004","0.025935058016330004","0.025935058016330004","26858","26858","26858","0.007918949442682788","0.007918949442682788","0.007918949442682788","26858","26858","26858","0.005874687194591388","0.005874687194591388","0.005874687194591388"
"797","26887","26887","26887","0.024572988448198885","0.024572988448198885","0.024572988448198885","26887","26887","26887","0.006597930652787909","0.006597930652787909","0.006597930652787909","26887","26887","26887","0.004485605284571648","0.004485605284571648","0.004485605284571648"
"798","26916","26916","26916","0.008942531538195908","0.008942531538195908","0.008942531538195908","26916","26916","26916","0.0023397944823955186","0.0023397944823955186","0.0023397944823955186","26916","26916","26916","0.0034304964774491964","0.0034304964774491964","0.0034304964774491964"
"799","26945","26945","26945","0.01600222464185208","0.01600222464185208","0.01600222464185208","26945","26945","26945","0.00929432752309367","0.00929432752309367","0.00929432752309367","26945","26945","26945","0.009470549412071705","0.009470549412071705","0.009470549412071705"
"800","26974","26974","26974","0.004399600264150649","0.004399600264150649","0.004399600264150649","26974","26974","26974","0.0006057526470613084","0.0006057526470613084","0.0006057526470613084","26974","26974","26974","0.0009622464403946651","0.0009622464403946651","0.0009622464403946651"
"801","27154","27154","27154","0.007919091600342654","0.007919091600342654","0.007919091600342654","27154","27154","27154","0.0034494322317186743","0.0034494322317186743","0.0034494322317186743","27154","27154","27154","0.0017801298527047038","0.0017801298527047038","0.0017801298527047038"
"802","27183","27183","27183","0.026835187687538564","0.026835187687538564","0.026835187687538564","27183","27183","27183","0.010345552727812901","0.010345552727812901","0.010345552727812901","27183","27183","27183","0.008417036384344101","0.008417036384344101","0.008417036384344101"
"803","27212","27212","27212","0.018109695287421346","0.018109695287421346","0.018109695287421346","27212","27212","27212","0.0041473529854556546","0.0041473529854556546","0.0041473529854556546","27212","27212","27212","0.0024545309715904295","0.0024545309715904295","0.0024545309715904295"
"804","27241","27241","27241","0.023755441419780254","0.023755441419780254","0.023755441419780254","27241","27241","27241","0.00539836781899794","0.00539836781899794","0.00539836781899794","27241","27241","27241","0.0022673283601761796","0.0022673283601761796","0.0022673283601761796"
"805","27270","27270","27270","0.028901248355396092","0.028901248355396092","0.028901248355396092","27270","27270","27270","0.008986837696284056","0.008986837696284056","0.008986837696284056","27270","27270","27270","0.00685537769459188","0.00685537769459188","0.00685537769459188"
"806","27299","27299","27299","0.02311580441892147","0.02311580441892147","0.02311580441892147","27299","27299","27299","0.011905455648957286","0.011905455648957286","0.011905455648957286","27299","27299","27299","0.005214381446421612","0.005214381446421612","0.005214381446421612"
"807","27328","27328","27328","0.0283482150407508","0.0283482150407508","0.0283482150407508","27328","27328","27328","0.013065436272881925","0.013065436272881925","0.013065436272881925","27328","27328","27328","0.009192186989821494","0.009192186989821494","0.009192186989821494"
"808","27357","27357","27357","0.018077805230859667","0.018077805230859667","0.018077805230859667","27357","27357","27357","0.005932768846832914","0.005932768846832914","0.005932768846832914","27357","27357","27357","0.005377723457058892","0.005377723457058892","0.005377723457058892"
"809","27386","27386","27386","0.01836219127289951","0.01836219127289951","0.01836219127289951","27386","27386","27386","0.004090556078153895","0.004090556078153895","0.004090556078153895","27386","27386","27386","0.002736137219471857","0.002736137219471857","0.002736137219471857"
"810","27415","27415","27415","0.01354195357998833","0.01354195357998833","0.01354195357998833","27415","27415","27415","0.003941516391932964","0.003941516391932964","0.003941516391932964","27415","27415","27415","0.0027071688236901537","0.0027071688236901537","0.0027071688236901537"
"811","27444","27444","27444","0.042030476965010166","0.042030476965010166","0.042030476965010166","27444","27444","27444","0.016736722667701542","0.016736722667701542","0.016736722667701542","27444","27444","27444","0.015044016414321959","0.015044016414321959","0.015044016414321959"
"812","27473","27473","27473","0.018589627696201205","0.018589627696201205","0.018589627696201205","27473","27473","27473","0.00536368926987052","0.00536368926987052","0.00536368926987052","27473","27473","27473","0.004645346169127151","0.004645346169127151","0.004645346169127151"
"813","27502","27502","27502","0.033547759521752596","0.033547759521752596","0.033547759521752596","27502","27502","27502","0.010196963456110097","0.010196963456110097","0.010196963456110097","27502","27502","27502","0.008798916562227532","0.008798916562227532","0.008798916562227532"
"814","27531","27531","27531","0.028079684358090162","0.028079684358090162","0.028079684358090162","27531","27531","27531","0.007417327316943556","0.007417327316943556","0.007417327316943556","27531","27531","27531","0.007642335083801299","0.007642335083801299","0.007642335083801299"
"815","27560","27560","27560","0.027626066468656063","0.027626066468656063","0.027626066468656063","27560","27560","27560","0.011374745925422758","0.011374745925422758","0.011374745925422758","27560","27560","27560","0.01118181849597022","0.01118181849597022","0.01118181849597022"
"816","27589","27589","27589","0.026393290958367288","0.026393290958367288","0.026393290958367288","27589","27589","27589","0.008449750042927917","0.008449750042927917","0.008449750042927917","27589","27589","27589","0.008288686949526891","0.008288686949526891","0.008288686949526891"
"817","27618","27618","27618","0.027272306382656097","0.027272306382656097","0.027272306382656097","27618","27618","27618","0.0060714179708156735","0.0060714179708156735","0.0060714179708156735","27618","27618","27618","0.00419537078414578","0.00419537078414578","0.00419537078414578"
"818","27647","27647","27647","0.034535319777205586","0.034535319777205586","0.034535319777205586","27647","27647","27647","0.010984572290908545","0.010984572290908545","0.010984572290908545","27647","27647","27647","0.006005937641020864","0.006005937641020864","0.006005937641020864"
"819","27676","27676","27676","0.03866977500729263","0.03866977500729263","0.03866977500729263","27676","27676","27676","0.012476393370889127","0.012476393370889127","0.012476393370889127","27676","27676","27676","0.011087569524534047","0.011087569524534047","0.011087569524534047"
"820","27705","27705","27705","0.038488463731482625","0.038488463731482625","0.038488463731482625","27705","27705","27705","0.009229945528204553","0.009229945528204553","0.009229945528204553","27705","27705","27705","0.008833230414893478","0.008833230414893478","0.008833230414893478"
"821","27734","27734","27734","0.018451323616318405","0.018451323616318405","0.018451323616318405","27734","27734","27734","0.004814647552848328","0.004814647552848328","0.004814647552848328","27734","27734","27734","0.0024975262203952298","0.0024975262203952298","0.0024975262203952298"
"822","27763","27763","27763","0.04217826735111885","0.04217826735111885","0.04217826735111885","27763","27763","27763","0.017061055252270307","0.017061055252270307","0.017061055252270307","27763","27763","27763","0.013402707709246897","0.013402707709246897","0.013402707709246897"
"823","27792","27792","27792","0.024918628041632473","0.024918628041632473","0.024918628041632473","27792","27792","27792","0.007361448708252283","0.007361448708252283","0.007361448708252283","27792","27792","27792","0.008712809532880783","0.008712809532880783","0.008712809532880783"
"824","27821","27821","27821","0.022932860418222845","0.022932860418222845","0.022932860418222845","27821","27821","27821","0.0075145527953282","0.0075145527953282","0.0075145527953282","27821","27821","27821","0.006148165091872215","0.006148165091872215","0.006148165091872215"
"825","27850","27850","27850","0.013460737303830683","0.013460737303830683","0.013460737303830683","27850","27850","27850","0.005461740933242254","0.005461740933242254","0.005461740933242254","27850","27850","27850","0.0036055427481187508","0.0036055427481187508","0.0036055427481187508"
"826","27879","27879","27879","0.026669652899727225","0.026669652899727225","0.026669652899727225","27879","27879","27879","0.007436358282575384","0.007436358282575384","0.007436358282575384","27879","27879","27879","0.006311753706540912","0.006311753706540912","0.006311753706540912"
"827","27908","27908","27908","0.029125691391527653","0.029125691391527653","0.029125691391527653","27908","27908","27908","0.010282575167366304","0.010282575167366304","0.010282575167366304","27908","27908","27908","0.008805145102087408","0.008805145102087408","0.008805145102087408"
"828","27937","27937","27937","0.03427538787946105","0.03427538787946105","0.03427538787946105","27937","27937","27937","0.006977105847909115","0.006977105847909115","0.006977105847909115","27937","27937","27937","0.007744837290374562","0.007744837290374562","0.007744837290374562"
"829","27966","27966","27966","0.026951256906613708","0.026951256906613708","0.026951256906613708","27966","27966","27966","0.009967195801436901","0.009967195801436901","0.009967195801436901","27966","27966","27966","0.005125824478454888","0.005125824478454888","0.005125824478454888"
"830","27995","27995","27995","0.03161008728784509","0.03161008728784509","0.03161008728784509","27995","27995","27995","0.0048449268215335906","0.0048449268215335906","0.0048449268215335906","27995","27995","27995","0.004752587017719634","0.004752587017719634","0.004752587017719634"
"831","28024","28024","28024","0.03839015727862716","0.03839015727862716","0.03839015727862716","28024","28024","28024","0.010507045371923596","0.010507045371923596","0.010507045371923596","28024","28024","28024","0.010191334702540189","0.010191334702540189","0.010191334702540189"
"832","28053","28053","28053","0.01792591024423018","0.01792591024423018","0.01792591024423018","28053","28053","28053","0.005402060312917456","0.005402060312917456","0.005402060312917456","28053","28053","28053","0.0031766477040946484","0.0031766477040946484","0.0031766477040946484"
"833","28233","28233","28233","0.03390476596541703","0.03390476596541703","0.03390476596541703","28233","28233","28233","0.011665230907965451","0.011665230907965451","0.011665230907965451","28233","28233","28233","0.009560654638335109","0.009560654638335109","0.009560654638335109"
"834","28262","28262","28262","0.032702790456824005","0.032702790456824005","0.032702790456824005","28262","28262","28262","0.011055648938054219","0.011055648938054219","0.011055648938054219","28262","28262","28262","0.009112942992942408","0.009112942992942408","0.009112942992942408"
"835","28291","28291","28291","0.01717060769442469","0.01717060769442469","0.01717060769442469","28291","28291","28291","0.004907948685286101","0.004907948685286101","0.004907948685286101","28291","28291","28291","0.0033934496677829884","0.0033934496677829884","0.0033934496677829884"
"836","28320","28320","28320","0.03240578412078321","0.03240578412078321","0.03240578412078321","28320","28320","28320","0.011827567097498104","0.011827567097498104","0.011827567097498104","28320","28320","28320","0.008647339855087921","0.008647339855087921","0.008647339855087921"
"837","28349","28349","28349","0.0164474428165704","0.0164474428165704","0.0164474428165704","28349","28349","28349","0.0023382457984553184","0.0023382457984553184","0.0023382457984553184","28349","28349","28349","0.004507828765781596","0.004507828765781596","0.004507828765781596"
"838","28378","28378","28378","0.03648800868541002","0.03648800868541002","0.03648800868541002","28378","28378","28378","0.008308319607749581","0.008308319607749581","0.008308319607749581","28378","28378","28378","0.0076975498523097485","0.0076975498523097485","0.0076975498523097485"
"839","28407","28407","28407","0.03699530323501676","0.03699530323501676","0.03699530323501676","28407","28407","28407","0.010333704933145782","0.010333704933145782","0.010333704933145782","28407","28407","28407","0.010658053164661396","0.010658053164661396","0.010658053164661396"
"840","28436","28436","28436","0.03863994649145752","0.03863994649145752","0.03863994649145752","28436","28436","28436","0.011145517113618553","0.011145517113618553","0.011145517113618553","28436","28436","28436","0.008922232475015335","0.008922232475015335","0.008922232475015335"
"841","28465","28465","28465","0.014650369907030836","0.014650369907030836","0.014650369907030836","28465","28465","28465","0.0032171312705031596","0.0032171312705031596","0.0032171312705031596","28465","28465","28465","0.00595481185700919","0.00595481185700919","0.00595481185700919"
"842","28494","28494","28494","0.03748333058319986","0.03748333058319986","0.03748333058319986","28494","28494","28494","0.01172319008037448","0.01172319008037448","0.01172319008037448","28494","28494","28494","0.009351562184747308","0.009351562184747308","0.009351562184747308"
"843","28523","28523","28523","0.03098599286749959","0.03098599286749959","0.03098599286749959","28523","28523","28523","0.007278825622051954","0.007278825622051954","0.007278825622051954","28523","28523","28523","0.006902699824422598","0.006902699824422598","0.006902699824422598"
"844","28552","28552","28552","0.016307686222717166","0.016307686222717166","0.016307686222717166","28552","28552","28552","0.003034864188521169","0.003034864188521169","0.003034864188521169","28552","28552","28552","0.004744712729007006","0.004744712729007006","0.004744712729007006"
